mixture	sample	host	donor	known_pct	mle_pct	mle_ci_lo	mle_ci_hi	presence_pct	presence_ci_lo	presence_ci_hi	presence_p	presence_markers	contamination_frac	n_used	mean_depth	gof_pval	qc	frac_pct	seed
mix_M1_into_M2	syn_M1-M2_f0.2_rep4	M1	M2	0.2000	0.1400	0.1100	0.1800	0.0992	0.0927	0.1056	0.0000	338	0.0007	505	16489	0.0000	PASS	0.2000	4
mix_M1_into_M2	syn_M1-M2_f0.2_rep5	M1	M2	0.2000	0.1400	0.1000	0.1700	0.0908	0.0845	0.0972	0.0000	338	0.0007	503	16488	0.0000	PASS	0.2000	5
mix_M1_into_M2	syn_M1-M2_f0.3_rep1	M1	M2	0.3000	0.2100	0.1800	0.2500	0.1914	0.1842	0.1987	0.0000	338	0.0007	513	16504	0.0000	PASS	0.3000	1
mix_M1_into_M2	syn_M1-M2_f0.3_rep2	M1	M2	0.3000	0.2200	0.1800	0.2500	0.1929	0.1857	0.2002	0.0000	338	0.0007	513	16504	0.0000	PASS	0.3000	2
mix_M1_into_M2	syn_M1-M2_f0.3_rep3	M1	M2	0.3000	0.2200	0.1800	0.2500	0.1951	0.1878	0.2024	0.0000	338	0.0007	513	16505	0.0000	PASS	0.3000	3
mix_M1_into_M2	syn_M1-M2_f0.3_rep4	M1	M2	0.3000	0.2200	0.1900	0.2600	0.1980	0.1907	0.2053	0.0000	338	0.0007	513	16505	0.0000	PASS	0.3000	4
mix_M1_into_M2	syn_M1-M2_f0.3_rep5	M1	M2	0.3000	0.2200	0.1800	0.2500	0.1903	0.1831	0.1975	0.0000	338	0.0007	511	16505	0.0000	PASS	0.3000	5
mix_M1_into_M2	syn_M1-M2_f0.4_rep1	M1	M2	0.4000	0.2900	0.2600	0.3300	0.2903	0.2824	0.2983	0.0000	338	0.0007	513	16521	0.0000	PASS	0.4000	1
mix_M1_into_M2	syn_M1-M2_f0.4_rep2	M1	M2	0.4000	0.3000	0.2600	0.3400	0.2908	0.2828	0.2988	0.0000	338	0.0007	514	16521	0.0000	PASS	0.4000	2
mix_M1_into_M2	syn_M1-M2_f0.4_rep3	M1	M2	0.4000	0.3000	0.2700	0.3400	0.2951	0.2872	0.3032	0.0000	338	0.0007	514	16521	0.0000	PASS	0.4000	3
mix_M1_into_M2	syn_M1-M2_f0.4_rep4	M1	M2	0.4000	0.3100	0.2700	0.3500	0.2992	0.2912	0.3072	0.0000	338	0.0007	515	16522	0.0000	PASS	0.4000	4
mix_M1_into_M2	syn_M1-M2_f0.4_rep5	M1	M2	0.4000	0.2900	0.2600	0.3300	0.2858	0.2779	0.2937	0.0000	338	0.0007	514	16520	0.0000	PASS	0.4000	5
mix_M1_into_M2	syn_M1-M2_f0.5_rep1	M1	M2	0.5000	0.3800	0.3400	0.4200	0.3894	0.3808	0.3981	0.0000	338	0.0007	520	16538	0.0000	PASS	0.5000	1
mix_M1_into_M2	syn_M1-M2_f0.5_rep2	M1	M2	0.5000	0.3900	0.3500	0.4300	0.3917	0.3831	0.4004	0.0000	338	0.0007	515	16538	0.0000	PASS	0.5000	2
mix_M1_into_M2	syn_M1-M2_f0.5_rep3	M1	M2	0.5000	0.3900	0.3500	0.4300	0.3940	0.3854	0.4027	0.0000	338	0.0007	519	16538	0.0000	PASS	0.5000	3
mix_M1_into_M2	syn_M1-M2_f0.5_rep4	M1	M2	0.5000	0.4000	0.3600	0.4400	0.3987	0.3901	0.4075	0.0000	338	0.0007	515	16538	0.0000	PASS	0.5000	4
mix_M1_into_M2	syn_M1-M2_f0.5_rep5	M1	M2	0.5000	0.3800	0.3400	0.4200	0.3835	0.3749	0.3921	0.0000	338	0.0007	516	16537	0.0000	PASS	0.5000	5
mix_M3_into_F1	syn_M3-F1_f0.1_rep1	M3	F1	0.1000	0.1000	0.0700	0.1400	0.0000	0.0000	0.0000	1.0000	363	0.0016	520	1769	1.0000	PASS	0.1000	1
mix_M3_into_F1	syn_M3-F1_f0.1_rep2	M3	F1	0.1000	0.0900	0.0600	0.1200	0.0000	0.0000	0.0000	1.0000	363	0.0016	520	1769	1.0000	PASS	0.1000	2
mix_M3_into_F1	syn_M3-F1_f0.1_rep3	M3	F1	0.1000	0.0900	0.0600	0.1300	0.0000	0.0000	0.0000	1.0000	363	0.0016	521	1769	1.0000	PASS	0.1000	3
mix_M3_into_F1	syn_M3-F1_f0.1_rep4	M3	F1	0.1000	0.0900	0.0600	0.1200	0.0000	0.0000	0.0000	1.0000	363	0.0016	520	1769	1.0000	PASS	0.1000	4
mix_M3_into_F1	syn_M3-F1_f0.1_rep5	M3	F1	0.1000	0.1000	0.0700	0.1300	0.0000	0.0000	0.0000	1.0000	363	0.0016	520	1769	1.0000	PASS	0.1000	5
mix_M3_into_F1	syn_M3-F1_f0.2_rep1	M3	F1	0.2000	0.2000	0.1600	0.2400	0.0126	0.0000	0.0328	0.1043	363	0.0016	525	1771	1.0000	PASS	0.2000	1
mix_M3_into_F1	syn_M3-F1_f0.2_rep2	M3	F1	0.2000	0.1900	0.1600	0.2300	0.0014	0.0000	0.0211	0.4442	363	0.0016	522	1771	1.0000	PASS	0.2000	2
mix_M3_into_F1	syn_M3-F1_f0.2_rep3	M3	F1	0.2000	0.1900	0.1500	0.2200	0.0035	0.0000	0.0236	0.3622	363	0.0016	521	1771	1.0000	PASS	0.2000	3
mix_M3_into_F1	syn_M3-F1_f0.2_rep4	M3	F1	0.2000	0.1800	0.1500	0.2200	0.0000	0.0000	0.0000	1.0000	363	0.0016	521	1771	1.0000	PASS	0.2000	4
mix_M3_into_F1	syn_M3-F1_f0.2_rep5	M3	F1	0.2000	0.1800	0.1500	0.2200	0.0000	0.0000	0.0000	1.0000	363	0.0016	520	1771	1.0000	PASS	0.2000	5
mix_M3_into_F1	syn_M3-F1_f0.3_rep1	M3	F1	0.3000	0.2900	0.2600	0.3400	0.1032	0.0813	0.1256	0.0000	363	0.0016	522	1773	1.0000	PASS	0.3000	1
mix_M3_into_F1	syn_M3-F1_f0.3_rep2	M3	F1	0.3000	0.2900	0.2500	0.3300	0.0926	0.0711	0.1147	0.0000	363	0.0016	522	1773	1.0000	PASS	0.3000	2
mix_M3_into_F1	syn_M3-F1_f0.3_rep3	M3	F1	0.3000	0.2800	0.2500	0.3300	0.0938	0.0721	0.1162	0.0000	363	0.0016	523	1773	1.0000	PASS	0.3000	3
mix_M3_into_F1	syn_M3-F1_f0.3_rep4	M3	F1	0.3000	0.2800	0.2400	0.3200	0.0829	0.0613	0.1052	0.0000	363	0.0016	524	1773	1.0000	PASS	0.3000	4
mix_M3_into_F1	syn_M3-F1_f0.3_rep5	M3	F1	0.3000	0.2800	0.2500	0.3300	0.0863	0.0648	0.1084	0.0000	363	0.0016	520	1773	1.0000	PASS	0.3000	5
mix_M3_into_F1	syn_M3-F1_f0.4_rep1	M3	F1	0.4000	0.4000	0.3600	0.4400	0.1919	0.1681	0.2164	0.0000	363	0.0016	525	1774	1.0000	PASS	0.4000	1
mix_M3_into_F1	syn_M3-F1_f0.4_rep2	M3	F1	0.4000	0.3800	0.3400	0.4300	0.1843	0.1608	0.2085	0.0000	363	0.0016	524	1775	1.0000	PASS	0.4000	2
mix_M3_into_F1	syn_M3-F1_f0.4_rep3	M3	F1	0.4000	0.3900	0.3500	0.4300	0.1920	0.1682	0.2165	0.0000	363	0.0016	523	1774	1.0000	PASS	0.4000	3
mix_M3_into_F1	syn_M3-F1_f0.4_rep4	M3	F1	0.4000	0.3800	0.3400	0.4200	0.1869	0.1630	0.2113	0.0000	363	0.0016	524	1774	1.0000	PASS	0.4000	4
mix_M3_into_F1	syn_M3-F1_f0.4_rep5	M3	F1	0.4000	0.3900	0.3400	0.4300	0.1817	0.1582	0.2058	0.0000	363	0.0016	524	1774	1.0000	PASS	0.4000	5
mix_M3_into_F1	syn_M3-F1_f0.5_rep1	M3	F1	0.5000	0.5000	0.4500	0.5400	0.2888	0.2631	0.3151	0.0000	363	0.0016	526	1776	1.0000	PASS	0.5000	1
mix_M3_into_F1	syn_M3-F1_f0.5_rep2	M3	F1	0.5000	0.4900	0.4500	0.5400	0.2866	0.2611	0.3127	0.0000	363	0.0016	524	1776	1.0000	PASS	0.5000	2
mix_M3_into_F1	syn_M3-F1_f0.5_rep3	M3	F1	0.5000	0.4800	0.4400	0.5300	0.2920	0.2663	0.3182	0.0000	363	0.0016	523	1776	1.0000	PASS	0.5000	3
mix_M3_into_F1	syn_M3-F1_f0.5_rep4	M3	F1	0.5000	0.4800	0.4300	0.5200	0.2778	0.2522	0.3039	0.0000	363	0.0016	523	1776	1.0000	PASS	0.5000	4
mix_M3_into_F1	syn_M3-F1_f0.5_rep5	M3	F1	0.5000	0.5000	0.4500	0.5500	0.2920	0.2664	0.3182	0.0000	363	0.0016	522	1776	1.0000	PASS	0.5000	5
mix_M3_into_F2	syn_M3-F2_f0.1_rep1	M3	F2	0.1000	0.2900	0.2400	0.3600	0.0000	0.0000	0.0000	1.0000	342	0.0028	491	1573	0.3648	PASS	0.1000	1
mix_M3_into_F2	syn_M3-F2_f0.1_rep2	M3	F2	0.1000	0.2900	0.2300	0.3500	0.0000	0.0000	0.0000	1.0000	342	0.0028	492	1573	0.0868	PASS	0.1000	2
mix_M3_into_F2	syn_M3-F2_f0.1_rep3	M3	F2	0.1000	0.2600	0.2100	0.3200	0.0000	0.0000	0.0000	1.0000	342	0.0028	493	1573	0.1616	PASS	0.1000	3
mix_M3_into_F2	syn_M3-F2_f0.1_rep4	M3	F2	0.1000	0.2900	0.2300	0.3600	0.0000	0.0000	0.0000	1.0000	342	0.0028	492	1573	0.1282	PASS	0.1000	4
mix_M3_into_F2	syn_M3-F2_f0.1_rep5	M3	F2	0.1000	0.2800	0.2200	0.3400	0.0000	0.0000	0.0000	1.0000	342	0.0028	494	1573	0.0926	PASS	0.1000	5
mix_M3_into_F2	syn_M3-F2_f0.2_rep1	M3	F2	0.2000	0.3900	0.3300	0.4600	0.0000	0.0000	0.0000	1.0000	342	0.0028	491	1575	0.8188	PASS	0.2000	1
mix_M3_into_F2	syn_M3-F2_f0.2_rep2	M3	F2	0.2000	0.4000	0.3400	0.4700	0.0000	0.0000	0.0000	1.0000	342	0.0028	494	1575	0.2711	PASS	0.2000	2
mix_M3_into_F2	syn_M3-F2_f0.2_rep3	M3	F2	0.2000	0.3800	0.3200	0.4500	0.0000	0.0000	0.0000	1.0000	342	0.0028	493	1575	0.3685	PASS	0.2000	3
mix_M3_into_F2	syn_M3-F2_f0.2_rep4	M3	F2	0.2000	0.3900	0.3300	0.4600	0.0000	0.0000	0.0000	1.0000	342	0.0028	490	1575	0.4519	PASS	0.2000	4
mix_M3_into_F2	syn_M3-F2_f0.2_rep5	M3	F2	0.2000	0.3900	0.3300	0.4500	0.0000	0.0000	0.0000	1.0000	342	0.0028	496	1575	0.5377	PASS	0.2000	5
mix_M3_into_F2	syn_M3-F2_f0.3_rep1	M3	F2	0.3000	0.4900	0.4300	0.5500	0.0000	0.0000	0.0000	1.0000	342	0.0028	492	1576	0.9377	PASS	0.3000	1
mix_M3_into_F2	syn_M3-F2_f0.3_rep2	M3	F2	0.3000	0.5000	0.4400	0.5800	0.0000	0.0000	0.0000	1.0000	342	0.0028	494	1576	0.6285	PASS	0.3000	2
mix_M3_into_F2	syn_M3-F2_f0.3_rep3	M3	F2	0.3000	0.4900	0.4200	0.5600	0.0000	0.0000	0.0000	1.0000	342	0.0028	493	1576	0.6218	PASS	0.3000	3
mix_M3_into_F2	syn_M3-F2_f0.3_rep4	M3	F2	0.3000	0.5200	0.4500	0.5900	0.0000	0.0000	0.0000	1.0000	342	0.0028	492	1576	0.6691	PASS	0.3000	4
mix_M3_into_F2	syn_M3-F2_f0.3_rep5	M3	F2	0.3000	0.4800	0.4300	0.5500	0.0000	0.0000	0.0000	1.0000	342	0.0030	498	1576	0.8939	PASS	0.3000	5
mix_M3_into_F2	syn_M3-F2_f0.4_rep1	M3	F2	0.4000	0.6000	0.5300	0.6600	0.0892	0.0596	0.1196	0.0000	342	0.0028	492	1578	0.9829	PASS	0.4000	1
mix_M3_into_F2	syn_M3-F2_f0.4_rep2	M3	F2	0.4000	0.5900	0.5300	0.6700	0.0601	0.0309	0.0901	0.0000	342	0.0028	495	1578	0.8071	PASS	0.4000	2
mix_M3_into_F2	syn_M3-F2_f0.4_rep3	M3	F2	0.4000	0.5900	0.5200	0.6600	0.0821	0.0524	0.1126	0.0000	342	0.0028	496	1578	0.8528	PASS	0.4000	3
mix_M3_into_F2	syn_M3-F2_f0.4_rep4	M3	F2	0.4000	0.6400	0.5700	0.7200	0.1026	0.0727	0.1334	0.0000	342	0.0028	493	1578	0.4357	PASS	0.4000	4
mix_M3_into_F2	syn_M3-F2_f0.4_rep5	M3	F2	0.4000	0.6000	0.5400	0.6700	0.0569	0.0273	0.0874	0.0001	342	0.0030	497	1578	0.8746	PASS	0.4000	5
mix_M3_into_F2	syn_M3-F2_f0.5_rep1	M3	F2	0.5000	0.7000	0.6400	0.7800	0.1865	0.1551	0.2188	0.0000	342	0.0028	492	1579	0.9953	PASS	0.5000	1
mix_M3_into_F2	syn_M3-F2_f0.5_rep2	M3	F2	0.5000	0.7000	0.6300	0.7800	0.1573	0.1262	0.1892	0.0000	342	0.0028	496	1580	0.9183	PASS	0.5000	2
mix_M3_into_F2	syn_M3-F2_f0.5_rep3	M3	F2	0.5000	0.7000	0.6300	0.7700	0.1868	0.1551	0.2193	0.0000	342	0.0028	497	1580	0.9013	PASS	0.5000	3
mix_M3_into_F2	syn_M3-F2_f0.5_rep4	M3	F2	0.5000	0.7600	0.6800	0.8400	0.2019	0.1700	0.2345	0.0000	342	0.0028	494	1579	0.5894	PASS	0.5000	4
mix_M3_into_F2	syn_M3-F2_f0.5_rep5	M3	F2	0.5000	0.7100	0.6400	0.7800	0.1513	0.1198	0.1836	0.0000	342	0.0030	496	1580	0.8932	PASS	0.5000	5
mix_M3_into_F3	syn_M3-F3_f0.1_rep1	M3	F3	0.1000	0.1100	0.0800	0.1500	0.0000	0.0000	0.0000	1.0000	336	0.0020	491	1692	1.0000	PASS	0.1000	1
mix_M3_into_F3	syn_M3-F3_f0.1_rep2	M3	F3	0.1000	0.1000	0.0700	0.1400	0.0000	0.0000	0.0000	1.0000	336	0.0020	493	1692	1.0000	PASS	0.1000	2
mix_M3_into_F3	syn_M3-F3_f0.1_rep3	M3	F3	0.1000	0.0900	0.0600	0.1300	0.0000	0.0000	0.0000	1.0000	336	0.0020	492	1692	1.0000	PASS	0.1000	3
mix_M3_into_F3	syn_M3-F3_f0.1_rep4	M3	F3	0.1000	0.1000	0.0700	0.1400	0.0000	0.0000	0.0000	1.0000	336	0.0020	491	1692	1.0000	PASS	0.1000	4
mix_M3_into_F3	syn_M3-F3_f0.1_rep5	M3	F3	0.1000	0.1100	0.0800	0.1500	0.0000	0.0000	0.0000	1.0000	336	0.0020	492	1692	1.0000	PASS	0.1000	5
mix_M3_into_F3	syn_M3-F3_f0.2_rep1	M3	F3	0.2000	0.2000	0.1600	0.2400	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1694	1.0000	PASS	0.2000	1
mix_M3_into_F3	syn_M3-F3_f0.2_rep2	M3	F3	0.2000	0.2000	0.1600	0.2400	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1694	1.0000	PASS	0.2000	2
mix_M3_into_F3	syn_M3-F3_f0.2_rep3	M3	F3	0.2000	0.1900	0.1500	0.2300	0.0000	0.0000	0.0000	1.0000	336	0.0020	494	1694	1.0000	PASS	0.2000	3
mix_M3_into_F3	syn_M3-F3_f0.2_rep4	M3	F3	0.2000	0.1800	0.1400	0.2200	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1694	1.0000	PASS	0.2000	4
mix_M3_into_F3	syn_M3-F3_f0.2_rep5	M3	F3	0.2000	0.1900	0.1500	0.2400	0.0000	0.0000	0.0000	1.0000	336	0.0020	493	1694	1.0000	PASS	0.2000	5
mix_M3_into_F3	syn_M3-F3_f0.3_rep1	M3	F3	0.3000	0.3000	0.2600	0.3500	0.0459	0.0222	0.0703	0.0001	336	0.0020	496	1696	1.0000	PASS	0.3000	1
mix_M3_into_F3	syn_M3-F3_f0.3_rep2	M3	F3	0.3000	0.3000	0.2600	0.3500	0.0405	0.0169	0.0648	0.0003	336	0.0020	496	1696	1.0000	PASS	0.3000	2
mix_M3_into_F3	syn_M3-F3_f0.3_rep3	M3	F3	0.3000	0.2900	0.2500	0.3400	0.0382	0.0146	0.0625	0.0007	336	0.0020	496	1696	1.0000	PASS	0.3000	3
mix_M3_into_F3	syn_M3-F3_f0.3_rep4	M3	F3	0.3000	0.2800	0.2400	0.3200	0.0350	0.0115	0.0593	0.0016	336	0.0020	493	1696	1.0000	PASS	0.3000	4
mix_M3_into_F3	syn_M3-F3_f0.3_rep5	M3	F3	0.3000	0.2800	0.2400	0.3200	0.0366	0.0132	0.0608	0.0010	336	0.0020	494	1696	1.0000	PASS	0.3000	5
mix_M3_into_F3	syn_M3-F3_f0.4_rep1	M3	F3	0.4000	0.4000	0.3500	0.4500	0.1412	0.1153	0.1679	0.0000	336	0.0020	499	1697	1.0000	PASS	0.4000	1
mix_M3_into_F3	syn_M3-F3_f0.4_rep2	M3	F3	0.4000	0.3900	0.3500	0.4400	0.1347	0.1089	0.1613	0.0000	336	0.0020	497	1697	1.0000	PASS	0.4000	2
mix_M3_into_F3	syn_M3-F3_f0.4_rep3	M3	F3	0.4000	0.3900	0.3400	0.4400	0.1363	0.1104	0.1629	0.0000	336	0.0020	496	1697	1.0000	PASS	0.4000	3
mix_M3_into_F3	syn_M3-F3_f0.4_rep4	M3	F3	0.4000	0.4000	0.3500	0.4500	0.1415	0.1155	0.1683	0.0000	336	0.0020	497	1697	1.0000	PASS	0.4000	4
mix_M3_into_F3	syn_M3-F3_f0.4_rep5	M3	F3	0.4000	0.3900	0.3500	0.4400	0.1369	0.1110	0.1635	0.0000	336	0.0020	496	1697	1.0000	PASS	0.4000	5
mix_M3_into_F3	syn_M3-F3_f0.5_rep1	M3	F3	0.5000	0.5000	0.4500	0.5500	0.2362	0.2082	0.2649	0.0000	336	0.0020	499	1699	1.0000	PASS	0.5000	1
mix_M3_into_F3	syn_M3-F3_f0.5_rep2	M3	F3	0.5000	0.4900	0.4400	0.5400	0.2319	0.2041	0.2605	0.0000	336	0.0020	499	1699	1.0000	PASS	0.5000	2
mix_M3_into_F3	syn_M3-F3_f0.5_rep3	M3	F3	0.5000	0.4900	0.4400	0.5400	0.2387	0.2107	0.2674	0.0000	336	0.0020	497	1699	1.0000	PASS	0.5000	3
mix_M3_into_F3	syn_M3-F3_f0.5_rep4	M3	F3	0.5000	0.4800	0.4400	0.5400	0.2311	0.2032	0.2598	0.0000	336	0.0020	498	1699	1.0000	PASS	0.5000	4
mix_M3_into_F3	syn_M3-F3_f0.5_rep5	M3	F3	0.5000	0.5000	0.4500	0.5600	0.2376	0.2097	0.2663	0.0000	336	0.0020	496	1699	1.0000	PASS	0.5000	5
mix_M3_into_M4	syn_M3-M4_f0.1_rep1	M3	M4	0.1000	0.0900	0.0600	0.1300	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1777	1.0000	PASS	0.1000	1
mix_M3_into_M4	syn_M3-M4_f0.1_rep2	M3	M4	0.1000	0.1000	0.0600	0.1400	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1778	1.0000	PASS	0.1000	2
mix_M3_into_M4	syn_M3-M4_f0.1_rep3	M3	M4	0.1000	0.0700	0.0400	0.1100	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1778	1.0000	PASS	0.1000	3
mix_M3_into_M4	syn_M3-M4_f0.1_rep4	M3	M4	0.1000	0.0800	0.0500	0.1200	0.0000	0.0000	0.0000	1.0000	366	0.0016	522	1778	1.0000	PASS	0.1000	4
mix_M3_into_M4	syn_M3-M4_f0.1_rep5	M3	M4	0.1000	0.0900	0.0600	0.1300	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1778	1.0000	PASS	0.1000	5
mix_M3_into_M4	syn_M3-M4_f0.2_rep1	M3	M4	0.2000	0.1800	0.1400	0.2200	0.0000	0.0000	0.0000	1.0000	366	0.0016	522	1779	1.0000	PASS	0.2000	1
mix_M3_into_M4	syn_M3-M4_f0.2_rep2	M3	M4	0.2000	0.1800	0.1500	0.2300	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1779	1.0000	PASS	0.2000	2
mix_M3_into_M4	syn_M3-M4_f0.2_rep3	M3	M4	0.2000	0.1600	0.1200	0.2000	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1779	1.0000	PASS	0.2000	3
mix_M3_into_M4	syn_M3-M4_f0.2_rep4	M3	M4	0.2000	0.1700	0.1300	0.2100	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1779	1.0000	PASS	0.2000	4
mix_M3_into_M4	syn_M3-M4_f0.2_rep5	M3	M4	0.2000	0.1700	0.1400	0.2100	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1779	1.0000	PASS	0.2000	5
mix_M3_into_M4	syn_M3-M4_f0.3_rep1	M3	M4	0.3000	0.2700	0.2300	0.3100	0.0812	0.0592	0.1039	0.0000	366	0.0016	523	1781	1.0000	PASS	0.3000	1
mix_M3_into_M4	syn_M3-M4_f0.3_rep2	M3	M4	0.3000	0.2800	0.2400	0.3300	0.0937	0.0714	0.1166	0.0000	366	0.0016	524	1781	1.0000	PASS	0.3000	2
mix_M3_into_M4	syn_M3-M4_f0.3_rep3	M3	M4	0.3000	0.2500	0.2200	0.3000	0.0737	0.0517	0.0964	0.0000	366	0.0016	524	1781	1.0000	PASS	0.3000	3
mix_M3_into_M4	syn_M3-M4_f0.3_rep4	M3	M4	0.3000	0.2500	0.2200	0.3000	0.0721	0.0504	0.0945	0.0000	366	0.0016	523	1781	1.0000	PASS	0.3000	4
mix_M3_into_M4	syn_M3-M4_f0.3_rep5	M3	M4	0.3000	0.2600	0.2200	0.3000	0.0774	0.0554	0.1000	0.0000	366	0.0016	524	1781	1.0000	PASS	0.3000	5
mix_M3_into_M4	syn_M3-M4_f0.4_rep1	M3	M4	0.4000	0.3700	0.3200	0.4100	0.1779	0.1538	0.2026	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	1
mix_M3_into_M4	syn_M3-M4_f0.4_rep2	M3	M4	0.4000	0.3700	0.3300	0.4200	0.1853	0.1612	0.2101	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	2
mix_M3_into_M4	syn_M3-M4_f0.4_rep3	M3	M4	0.4000	0.3400	0.3000	0.3900	0.1532	0.1293	0.1777	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	3
mix_M3_into_M4	syn_M3-M4_f0.4_rep4	M3	M4	0.4000	0.3600	0.3200	0.4100	0.1817	0.1577	0.2063	0.0000	366	0.0016	522	1783	1.0000	PASS	0.4000	4
mix_M3_into_M4	syn_M3-M4_f0.4_rep5	M3	M4	0.4000	0.3600	0.3200	0.4000	0.1752	0.1511	0.1998	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	5
mix_M3_into_M4	syn_M3-M4_f0.5_rep1	M3	M4	0.5000	0.4600	0.4100	0.5100	0.2765	0.2506	0.3030	0.0000	366	0.0016	525	1785	1.0000	PASS	0.5000	1
mix_M3_into_M4	syn_M3-M4_f0.5_rep2	M3	M4	0.5000	0.4700	0.4300	0.5200	0.2816	0.2557	0.3082	0.0000	366	0.0016	524	1785	1.0000	PASS	0.5000	2
mix_M3_into_M4	syn_M3-M4_f0.5_rep3	M3	M4	0.5000	0.4300	0.3900	0.4800	0.2475	0.2218	0.2737	0.0000	366	0.0016	525	1785	1.0000	PASS	0.5000	3
mix_M3_into_M4	syn_M3-M4_f0.5_rep4	M3	M4	0.5000	0.4500	0.4000	0.4900	0.2693	0.2436	0.2956	0.0000	366	0.0016	524	1785	1.0000	PASS	0.5000	4
mix_M3_into_M4	syn_M3-M4_f0.5_rep5	M3	M4	0.5000	0.4600	0.4200	0.5100	0.2801	0.2541	0.3067	0.0000	366	0.0016	524	1785	1.0000	PASS	0.5000	5
