mixture	sample	host	donor	known_pct	mle_pct	mle_ci_lo	mle_ci_hi	presence_pct	presence_ci_lo	presence_ci_hi	presence_p	presence_markers	contamination_frac	n_used	mean_depth	gof_pval	qc	frac_pct	seed
mix_M1_into_M2	syn_M1-M2_f0.2_rep4	M1	M2	0.2000	0.0000	0.0000	0.0200	0.0000	0.0000	0.0000	1.0000	338	0.0007	532	16489	0.0000	REVIEW	0.2000	4
mix_M1_into_M2	syn_M1-M2_f0.2_rep5	M1	M2	0.2000	0.0000	0.0000	0.0100	0.0000	0.0000	0.0000	1.0000	338	0.0007	531	16488	0.0000	REVIEW	0.2000	5
mix_M1_into_M2	syn_M1-M2_f0.3_rep1	M1	M2	0.3000	0.0600	0.0300	0.0900	0.0000	0.0000	0.0000	1.0000	338	0.0007	537	16504	0.0000	REVIEW	0.3000	1
mix_M1_into_M2	syn_M1-M2_f0.3_rep2	M1	M2	0.3000	0.0700	0.0400	0.1000	0.0000	0.0000	0.0000	1.0000	338	0.0007	536	16504	0.0000	REVIEW	0.3000	2
mix_M1_into_M2	syn_M1-M2_f0.3_rep3	M1	M2	0.3000	0.0700	0.0400	0.1000	0.0000	0.0000	0.0000	1.0000	338	0.0007	537	16505	0.0000	REVIEW	0.3000	3
mix_M1_into_M2	syn_M1-M2_f0.3_rep4	M1	M2	0.3000	0.0700	0.0400	0.1100	0.0000	0.0000	0.0000	1.0000	338	0.0007	536	16505	0.0000	REVIEW	0.3000	4
mix_M1_into_M2	syn_M1-M2_f0.3_rep5	M1	M2	0.3000	0.0700	0.0400	0.1000	0.0000	0.0000	0.0000	1.0000	338	0.0007	536	16505	0.0000	REVIEW	0.3000	5
mix_M1_into_M2	syn_M1-M2_f0.4_rep1	M1	M2	0.4000	0.1600	0.1300	0.1900	0.0387	0.0309	0.0464	0.0000	338	0.0007	537	16521	0.0000	REVIEW	0.4000	1
mix_M1_into_M2	syn_M1-M2_f0.4_rep2	M1	M2	0.4000	0.1600	0.1300	0.1900	0.0394	0.0317	0.0472	0.0000	338	0.0007	536	16521	0.0000	REVIEW	0.4000	2
mix_M1_into_M2	syn_M1-M2_f0.4_rep3	M1	M2	0.4000	0.1600	0.1300	0.2000	0.0428	0.0351	0.0506	0.0000	338	0.0007	537	16521	0.0000	REVIEW	0.4000	3
mix_M1_into_M2	syn_M1-M2_f0.4_rep4	M1	M2	0.4000	0.1700	0.1400	0.2100	0.0465	0.0387	0.0543	0.0000	338	0.0007	536	16522	0.0000	REVIEW	0.4000	4
mix_M1_into_M2	syn_M1-M2_f0.4_rep5	M1	M2	0.4000	0.1500	0.1200	0.1800	0.0340	0.0264	0.0418	0.0000	338	0.0007	536	16520	0.0000	REVIEW	0.4000	5
mix_M1_into_M2	syn_M1-M2_f0.5_rep1	M1	M2	0.5000	0.2500	0.2200	0.2900	0.1320	0.1235	0.1404	0.0000	338	0.0007	535	16538	0.0000	REVIEW	0.5000	1
mix_M1_into_M2	syn_M1-M2_f0.5_rep2	M1	M2	0.5000	0.2600	0.2200	0.2900	0.1351	0.1266	0.1436	0.0000	338	0.0007	534	16538	0.0000	REVIEW	0.5000	2
mix_M1_into_M2	syn_M1-M2_f0.5_rep3	M1	M2	0.5000	0.2600	0.2300	0.2900	0.1359	0.1275	0.1444	0.0000	338	0.0007	537	16538	0.0000	REVIEW	0.5000	3
mix_M1_into_M2	syn_M1-M2_f0.5_rep4	M1	M2	0.5000	0.2700	0.2400	0.3100	0.1408	0.1324	0.1494	0.0000	338	0.0007	536	16538	0.0000	REVIEW	0.5000	4
mix_M1_into_M2	syn_M1-M2_f0.5_rep5	M1	M2	0.5000	0.2500	0.2200	0.2800	0.1258	0.1175	0.1343	0.0000	338	0.0007	536	16537	0.0000	REVIEW	0.5000	5
mix_M3_into_F1	syn_M3-F1_f0.1_rep1	M3	F1	0.1000	0.0600	0.0200	0.1000	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1769	1.0000	PASS	0.1000	1
mix_M3_into_F1	syn_M3-F1_f0.1_rep2	M3	F1	0.1000	0.0500	0.0100	0.0900	0.0000	0.0000	0.0000	1.0000	363	0.0016	523	1769	1.0000	PASS	0.1000	2
mix_M3_into_F1	syn_M3-F1_f0.1_rep3	M3	F1	0.1000	0.0500	0.0100	0.0900	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1769	1.0000	PASS	0.1000	3
mix_M3_into_F1	syn_M3-F1_f0.1_rep4	M3	F1	0.1000	0.0500	0.0100	0.0900	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1769	1.0000	PASS	0.1000	4
mix_M3_into_F1	syn_M3-F1_f0.1_rep5	M3	F1	0.1000	0.0500	0.0100	0.0900	0.0000	0.0000	0.0000	1.0000	363	0.0016	522	1769	1.0000	PASS	0.1000	5
mix_M3_into_F1	syn_M3-F1_f0.2_rep1	M3	F1	0.2000	0.1600	0.1200	0.2000	0.0000	0.0000	0.0000	1.0000	363	0.0016	526	1771	1.0000	PASS	0.2000	1
mix_M3_into_F1	syn_M3-F1_f0.2_rep2	M3	F1	0.2000	0.1500	0.1100	0.1900	0.0000	0.0000	0.0000	1.0000	363	0.0016	526	1771	1.0000	PASS	0.2000	2
mix_M3_into_F1	syn_M3-F1_f0.2_rep3	M3	F1	0.2000	0.1500	0.1100	0.1900	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1771	1.0000	PASS	0.2000	3
mix_M3_into_F1	syn_M3-F1_f0.2_rep4	M3	F1	0.2000	0.1400	0.1000	0.1800	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1771	1.0000	PASS	0.2000	4
mix_M3_into_F1	syn_M3-F1_f0.2_rep5	M3	F1	0.2000	0.1500	0.1100	0.1900	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1771	1.0000	PASS	0.2000	5
mix_M3_into_F1	syn_M3-F1_f0.3_rep1	M3	F1	0.3000	0.2600	0.2200	0.3000	0.0087	0.0000	0.0317	0.2265	363	0.0016	525	1773	1.0000	PASS	0.3000	1
mix_M3_into_F1	syn_M3-F1_f0.3_rep2	M3	F1	0.3000	0.2500	0.2100	0.3000	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1773	1.0000	PASS	0.3000	2
mix_M3_into_F1	syn_M3-F1_f0.3_rep3	M3	F1	0.3000	0.2500	0.2100	0.3000	0.0016	0.0000	0.0246	0.4436	363	0.0016	524	1773	1.0000	PASS	0.3000	3
mix_M3_into_F1	syn_M3-F1_f0.3_rep4	M3	F1	0.3000	0.2400	0.2000	0.2800	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1773	1.0000	PASS	0.3000	4
mix_M3_into_F1	syn_M3-F1_f0.3_rep5	M3	F1	0.3000	0.2500	0.2100	0.2900	0.0000	0.0000	0.0000	1.0000	363	0.0016	524	1773	1.0000	PASS	0.3000	5
mix_M3_into_F1	syn_M3-F1_f0.4_rep1	M3	F1	0.4000	0.3600	0.3200	0.4100	0.0950	0.0707	0.1200	0.0000	363	0.0016	526	1774	1.0000	PASS	0.4000	1
mix_M3_into_F1	syn_M3-F1_f0.4_rep2	M3	F1	0.4000	0.3500	0.3000	0.4000	0.0863	0.0622	0.1109	0.0000	363	0.0016	527	1775	1.0000	PASS	0.4000	2
mix_M3_into_F1	syn_M3-F1_f0.4_rep3	M3	F1	0.4000	0.3600	0.3100	0.4100	0.0982	0.0740	0.1231	0.0000	363	0.0016	525	1774	1.0000	PASS	0.4000	3
mix_M3_into_F1	syn_M3-F1_f0.4_rep4	M3	F1	0.4000	0.3500	0.3000	0.3900	0.0897	0.0654	0.1146	0.0000	363	0.0016	524	1774	1.0000	PASS	0.4000	4
mix_M3_into_F1	syn_M3-F1_f0.4_rep5	M3	F1	0.4000	0.3500	0.3000	0.4000	0.0858	0.0618	0.1105	0.0000	363	0.0016	525	1774	1.0000	PASS	0.4000	5
mix_M3_into_F1	syn_M3-F1_f0.5_rep1	M3	F1	0.5000	0.4600	0.4100	0.5100	0.1900	0.1640	0.2167	0.0000	363	0.0016	526	1776	1.0000	PASS	0.5000	1
mix_M3_into_F1	syn_M3-F1_f0.5_rep2	M3	F1	0.5000	0.4600	0.4100	0.5100	0.1884	0.1624	0.2149	0.0000	363	0.0016	527	1776	1.0000	PASS	0.5000	2
mix_M3_into_F1	syn_M3-F1_f0.5_rep3	M3	F1	0.5000	0.4600	0.4100	0.5100	0.1955	0.1695	0.2221	0.0000	363	0.0016	524	1776	1.0000	PASS	0.5000	3
mix_M3_into_F1	syn_M3-F1_f0.5_rep4	M3	F1	0.5000	0.4500	0.4000	0.4900	0.1795	0.1536	0.2060	0.0000	363	0.0016	524	1776	1.0000	PASS	0.5000	4
mix_M3_into_F1	syn_M3-F1_f0.5_rep5	M3	F1	0.5000	0.4700	0.4200	0.5200	0.1945	0.1685	0.2211	0.0000	363	0.0016	525	1776	1.0000	PASS	0.5000	5
mix_M3_into_F2	syn_M3-F2_f0.1_rep1	M3	F2	0.1000	0.3300	0.2700	0.4100	0.0000	0.0000	0.0000	1.0000	342	0.0028	488	1573	0.7509	PASS	0.1000	1
mix_M3_into_F2	syn_M3-F2_f0.1_rep2	M3	F2	0.1000	0.3400	0.2700	0.4100	0.0000	0.0000	0.0000	1.0000	342	0.0028	489	1573	0.4869	PASS	0.1000	2
mix_M3_into_F2	syn_M3-F2_f0.1_rep3	M3	F2	0.1000	0.3100	0.2500	0.3800	0.0000	0.0000	0.0000	1.0000	342	0.0028	490	1573	0.6395	PASS	0.1000	3
mix_M3_into_F2	syn_M3-F2_f0.1_rep4	M3	F2	0.1000	0.3400	0.2800	0.4200	0.0000	0.0000	0.0000	1.0000	342	0.0028	490	1573	0.5232	PASS	0.1000	4
mix_M3_into_F2	syn_M3-F2_f0.1_rep5	M3	F2	0.1000	0.3300	0.2600	0.4000	0.0000	0.0000	0.0000	1.0000	342	0.0028	491	1573	0.5083	PASS	0.1000	5
mix_M3_into_F2	syn_M3-F2_f0.2_rep1	M3	F2	0.2000	0.4300	0.3700	0.5000	0.0000	0.0000	0.0000	1.0000	342	0.0028	489	1575	0.9610	PASS	0.2000	1
mix_M3_into_F2	syn_M3-F2_f0.2_rep2	M3	F2	0.2000	0.4500	0.3800	0.5300	0.0000	0.0000	0.0000	1.0000	342	0.0028	490	1575	0.7083	PASS	0.2000	2
mix_M3_into_F2	syn_M3-F2_f0.2_rep3	M3	F2	0.2000	0.4300	0.3600	0.5000	0.0000	0.0000	0.0000	1.0000	342	0.0028	489	1575	0.7974	PASS	0.2000	3
mix_M3_into_F2	syn_M3-F2_f0.2_rep4	M3	F2	0.2000	0.4400	0.3700	0.5200	0.0000	0.0000	0.0000	1.0000	342	0.0028	489	1575	0.7853	PASS	0.2000	4
mix_M3_into_F2	syn_M3-F2_f0.2_rep5	M3	F2	0.2000	0.4300	0.3700	0.5100	0.0000	0.0000	0.0000	1.0000	342	0.0028	492	1575	0.8858	PASS	0.2000	5
mix_M3_into_F2	syn_M3-F2_f0.3_rep1	M3	F2	0.3000	0.5300	0.4600	0.6000	0.0470	0.0178	0.0769	0.0007	342	0.0028	490	1576	0.9895	PASS	0.3000	1
mix_M3_into_F2	syn_M3-F2_f0.3_rep2	M3	F2	0.3000	0.5500	0.4800	0.6300	0.0458	0.0167	0.0758	0.0010	342	0.0028	490	1576	0.9154	PASS	0.3000	2
mix_M3_into_F2	syn_M3-F2_f0.3_rep3	M3	F2	0.3000	0.5300	0.4600	0.6100	0.0429	0.0137	0.0728	0.0019	342	0.0028	489	1576	0.9094	PASS	0.3000	3
mix_M3_into_F2	syn_M3-F2_f0.3_rep4	M3	F2	0.3000	0.5600	0.4900	0.6400	0.0619	0.0324	0.0921	0.0000	342	0.0028	489	1576	0.9074	PASS	0.3000	4
mix_M3_into_F2	syn_M3-F2_f0.3_rep5	M3	F2	0.3000	0.5300	0.4600	0.6000	0.0211	0.0000	0.0511	0.0798	342	0.0030	495	1576	0.9832	PASS	0.3000	5
mix_M3_into_F2	syn_M3-F2_f0.4_rep1	M3	F2	0.4000	0.6300	0.5700	0.7100	0.1481	0.1170	0.1799	0.0000	342	0.0028	492	1578	0.9965	PASS	0.4000	1
mix_M3_into_F2	syn_M3-F2_f0.4_rep2	M3	F2	0.4000	0.6400	0.5700	0.7200	0.1277	0.0969	0.1592	0.0000	342	0.0028	492	1578	0.9610	PASS	0.4000	2
mix_M3_into_F2	syn_M3-F2_f0.4_rep3	M3	F2	0.4000	0.6300	0.5600	0.7100	0.1463	0.1151	0.1782	0.0000	342	0.0028	492	1578	0.9766	PASS	0.4000	3
mix_M3_into_F2	syn_M3-F2_f0.4_rep4	M3	F2	0.4000	0.6900	0.6100	0.7700	0.1666	0.1351	0.1987	0.0000	342	0.0028	488	1578	0.7657	PASS	0.4000	4
mix_M3_into_F2	syn_M3-F2_f0.4_rep5	M3	F2	0.4000	0.6400	0.5700	0.7200	0.1190	0.0879	0.1509	0.0000	342	0.0030	496	1578	0.9674	PASS	0.4000	5
mix_M3_into_F2	syn_M3-F2_f0.5_rep1	M3	F2	0.5000	0.7400	0.6700	0.8200	0.2450	0.2122	0.2785	0.0000	342	0.0028	488	1579	0.9995	PASS	0.5000	1
mix_M3_into_F2	syn_M3-F2_f0.5_rep2	M3	F2	0.5000	0.7400	0.6700	0.8300	0.2235	0.1910	0.2568	0.0000	342	0.0028	494	1580	0.9840	PASS	0.5000	2
mix_M3_into_F2	syn_M3-F2_f0.5_rep3	M3	F2	0.5000	0.7400	0.6700	0.8200	0.2516	0.2186	0.2853	0.0000	342	0.0028	491	1580	0.9882	PASS	0.5000	3
mix_M3_into_F2	syn_M3-F2_f0.5_rep4	M3	F2	0.5000	0.8000	0.7200	0.8900	0.2669	0.2338	0.3008	0.0000	342	0.0028	489	1579	0.8544	PASS	0.5000	4
mix_M3_into_F2	syn_M3-F2_f0.5_rep5	M3	F2	0.5000	0.7500	0.6800	0.8300	0.2160	0.1832	0.2495	0.0000	342	0.0030	493	1580	0.9774	PASS	0.5000	5
mix_M3_into_F3	syn_M3-F3_f0.1_rep1	M3	F3	0.1000	0.0600	0.0200	0.1100	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1692	0.9998	PASS	0.1000	1
mix_M3_into_F3	syn_M3-F3_f0.1_rep2	M3	F3	0.1000	0.0500	0.0100	0.1000	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1692	0.9970	PASS	0.1000	2
mix_M3_into_F3	syn_M3-F3_f0.1_rep3	M3	F3	0.1000	0.0400	0.0000	0.0900	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1692	0.9995	PASS	0.1000	3
mix_M3_into_F3	syn_M3-F3_f0.1_rep4	M3	F3	0.1000	0.0500	0.0100	0.1000	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1692	0.9969	PASS	0.1000	4
mix_M3_into_F3	syn_M3-F3_f0.1_rep5	M3	F3	0.1000	0.0500	0.0100	0.1000	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1692	0.9981	PASS	0.1000	5
mix_M3_into_F3	syn_M3-F3_f0.2_rep1	M3	F3	0.2000	0.1500	0.1000	0.2000	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1694	1.0000	PASS	0.2000	1
mix_M3_into_F3	syn_M3-F3_f0.2_rep2	M3	F3	0.2000	0.1500	0.1100	0.2000	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1694	0.9998	PASS	0.2000	2
mix_M3_into_F3	syn_M3-F3_f0.2_rep3	M3	F3	0.2000	0.1500	0.1000	0.2000	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1694	1.0000	PASS	0.2000	3
mix_M3_into_F3	syn_M3-F3_f0.2_rep4	M3	F3	0.2000	0.1300	0.0900	0.1800	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1694	0.9997	PASS	0.2000	4
mix_M3_into_F3	syn_M3-F3_f0.2_rep5	M3	F3	0.2000	0.1400	0.1000	0.1900	0.0000	0.0000	0.0000	1.0000	336	0.0020	496	1694	1.0000	PASS	0.2000	5
mix_M3_into_F3	syn_M3-F3_f0.3_rep1	M3	F3	0.3000	0.2600	0.2100	0.3100	0.0000	0.0000	0.0000	1.0000	336	0.0020	498	1696	1.0000	PASS	0.3000	1
mix_M3_into_F3	syn_M3-F3_f0.3_rep2	M3	F3	0.3000	0.2500	0.2100	0.3000	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1696	1.0000	PASS	0.3000	2
mix_M3_into_F3	syn_M3-F3_f0.3_rep3	M3	F3	0.3000	0.2500	0.2000	0.3000	0.0000	0.0000	0.0000	1.0000	336	0.0020	498	1696	1.0000	PASS	0.3000	3
mix_M3_into_F3	syn_M3-F3_f0.3_rep4	M3	F3	0.3000	0.2400	0.1900	0.2900	0.0000	0.0000	0.0000	1.0000	336	0.0020	498	1696	0.9999	PASS	0.3000	4
mix_M3_into_F3	syn_M3-F3_f0.3_rep5	M3	F3	0.3000	0.2300	0.1900	0.2800	0.0000	0.0000	0.0000	1.0000	336	0.0020	497	1696	1.0000	PASS	0.3000	5
mix_M3_into_F3	syn_M3-F3_f0.4_rep1	M3	F3	0.4000	0.3600	0.3100	0.4200	0.0508	0.0244	0.0780	0.0001	336	0.0020	500	1697	1.0000	PASS	0.4000	1
mix_M3_into_F3	syn_M3-F3_f0.4_rep2	M3	F3	0.4000	0.3500	0.3000	0.4000	0.0383	0.0119	0.0654	0.0021	336	0.0020	504	1697	1.0000	PASS	0.4000	2
mix_M3_into_F3	syn_M3-F3_f0.4_rep3	M3	F3	0.4000	0.3500	0.3000	0.4000	0.0399	0.0135	0.0670	0.0014	336	0.0020	497	1697	1.0000	PASS	0.4000	3
mix_M3_into_F3	syn_M3-F3_f0.4_rep4	M3	F3	0.4000	0.3600	0.3100	0.4100	0.0439	0.0173	0.0711	0.0005	336	0.0020	498	1697	0.9999	PASS	0.4000	4
mix_M3_into_F3	syn_M3-F3_f0.4_rep5	M3	F3	0.4000	0.3500	0.3000	0.4000	0.0413	0.0148	0.0684	0.0010	336	0.0020	498	1697	1.0000	PASS	0.4000	5
mix_M3_into_F3	syn_M3-F3_f0.5_rep1	M3	F3	0.5000	0.4600	0.4100	0.5200	0.1434	0.1150	0.1725	0.0000	336	0.0020	503	1699	1.0000	PASS	0.5000	1
mix_M3_into_F3	syn_M3-F3_f0.5_rep2	M3	F3	0.5000	0.4500	0.4000	0.5000	0.1346	0.1063	0.1636	0.0000	336	0.0020	505	1699	1.0000	PASS	0.5000	2
mix_M3_into_F3	syn_M3-F3_f0.5_rep3	M3	F3	0.5000	0.4500	0.4000	0.5100	0.1400	0.1117	0.1691	0.0000	336	0.0020	498	1699	1.0000	PASS	0.5000	3
mix_M3_into_F3	syn_M3-F3_f0.5_rep4	M3	F3	0.5000	0.4500	0.4000	0.5100	0.1341	0.1057	0.1632	0.0000	336	0.0020	501	1699	1.0000	PASS	0.5000	4
mix_M3_into_F3	syn_M3-F3_f0.5_rep5	M3	F3	0.5000	0.4600	0.4000	0.5200	0.1403	0.1120	0.1694	0.0000	336	0.0020	498	1699	1.0000	PASS	0.5000	5
mix_M3_into_M4	syn_M3-M4_f0.1_rep1	M3	M4	0.1000	0.0700	0.0300	0.1200	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1777	1.0000	PASS	0.1000	1
mix_M3_into_M4	syn_M3-M4_f0.1_rep2	M3	M4	0.1000	0.0800	0.0300	0.1300	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1778	1.0000	PASS	0.1000	2
mix_M3_into_M4	syn_M3-M4_f0.1_rep3	M3	M4	0.1000	0.0600	0.0200	0.1100	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1778	1.0000	PASS	0.1000	3
mix_M3_into_M4	syn_M3-M4_f0.1_rep4	M3	M4	0.1000	0.0700	0.0300	0.1200	0.0000	0.0000	0.0000	1.0000	366	0.0016	522	1778	1.0000	PASS	0.1000	4
mix_M3_into_M4	syn_M3-M4_f0.1_rep5	M3	M4	0.1000	0.0700	0.0300	0.1200	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1778	1.0000	PASS	0.1000	5
mix_M3_into_M4	syn_M3-M4_f0.2_rep1	M3	M4	0.2000	0.1700	0.1200	0.2200	0.0000	0.0000	0.0000	1.0000	366	0.0016	522	1779	1.0000	PASS	0.2000	1
mix_M3_into_M4	syn_M3-M4_f0.2_rep2	M3	M4	0.2000	0.1700	0.1300	0.2200	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1779	1.0000	PASS	0.2000	2
mix_M3_into_M4	syn_M3-M4_f0.2_rep3	M3	M4	0.2000	0.1500	0.1100	0.2000	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1779	1.0000	PASS	0.2000	3
mix_M3_into_M4	syn_M3-M4_f0.2_rep4	M3	M4	0.2000	0.1600	0.1200	0.2100	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1779	1.0000	PASS	0.2000	4
mix_M3_into_M4	syn_M3-M4_f0.2_rep5	M3	M4	0.2000	0.1600	0.1200	0.2100	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1779	1.0000	PASS	0.2000	5
mix_M3_into_M4	syn_M3-M4_f0.3_rep1	M3	M4	0.3000	0.2700	0.2200	0.3200	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1781	1.0000	PASS	0.3000	1
mix_M3_into_M4	syn_M3-M4_f0.3_rep2	M3	M4	0.3000	0.2700	0.2200	0.3300	0.0039	0.0000	0.0274	0.3717	366	0.0016	524	1781	1.0000	PASS	0.3000	2
mix_M3_into_M4	syn_M3-M4_f0.3_rep3	M3	M4	0.3000	0.2500	0.2000	0.3100	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1781	1.0000	PASS	0.3000	3
mix_M3_into_M4	syn_M3-M4_f0.3_rep4	M3	M4	0.3000	0.2500	0.2000	0.3000	0.0000	0.0000	0.0000	1.0000	366	0.0016	523	1781	1.0000	PASS	0.3000	4
mix_M3_into_M4	syn_M3-M4_f0.3_rep5	M3	M4	0.3000	0.2500	0.2000	0.3000	0.0000	0.0000	0.0000	1.0000	366	0.0016	524	1781	1.0000	PASS	0.3000	5
mix_M3_into_M4	syn_M3-M4_f0.4_rep1	M3	M4	0.4000	0.3700	0.3100	0.4200	0.0896	0.0650	0.1148	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	1
mix_M3_into_M4	syn_M3-M4_f0.4_rep2	M3	M4	0.4000	0.3700	0.3200	0.4200	0.0937	0.0691	0.1190	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	2
mix_M3_into_M4	syn_M3-M4_f0.4_rep3	M3	M4	0.4000	0.3400	0.2900	0.4000	0.0636	0.0393	0.0886	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	3
mix_M3_into_M4	syn_M3-M4_f0.4_rep4	M3	M4	0.4000	0.3600	0.3100	0.4100	0.0851	0.0606	0.1101	0.0000	366	0.0016	522	1783	1.0000	PASS	0.4000	4
mix_M3_into_M4	syn_M3-M4_f0.4_rep5	M3	M4	0.4000	0.3500	0.3000	0.4100	0.0839	0.0593	0.1090	0.0000	366	0.0016	524	1783	1.0000	PASS	0.4000	5
mix_M3_into_M4	syn_M3-M4_f0.5_rep1	M3	M4	0.5000	0.4600	0.4000	0.5200	0.1854	0.1592	0.2123	0.0000	366	0.0016	525	1785	1.0000	PASS	0.5000	1
mix_M3_into_M4	syn_M3-M4_f0.5_rep2	M3	M4	0.5000	0.4700	0.4100	0.5200	0.1875	0.1611	0.2145	0.0000	366	0.0016	524	1785	1.0000	PASS	0.5000	2
mix_M3_into_M4	syn_M3-M4_f0.5_rep3	M3	M4	0.5000	0.4300	0.3800	0.4900	0.1550	0.1290	0.1817	0.0000	366	0.0016	525	1785	1.0000	PASS	0.5000	3
mix_M3_into_M4	syn_M3-M4_f0.5_rep4	M3	M4	0.5000	0.4400	0.3900	0.5000	0.1726	0.1465	0.1993	0.0000	366	0.0016	525	1785	1.0000	PASS	0.5000	4
mix_M3_into_M4	syn_M3-M4_f0.5_rep5	M3	M4	0.5000	0.4600	0.4100	0.5200	0.1859	0.1595	0.2129	0.0000	366	0.0016	524	1785	1.0000	PASS	0.5000	5
